created_at,id,full_text,lang,user,User Location
Fri May 13 18:16:40 +0000 2022,1525178227043491841,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/IIo51StdRf",en,Sean_OBoogie,
Fri May 13 18:08:33 +0000 2022,1525176186640510977,"The Guardian: George Monbiot: 'On a vegan planet, Britain could feed 200 million people'.
https://t.co/VFZwtfrqXH

via @GoogleNews",en,MalcolmDyer16,"  Romney Marsh, Kent, U.K."
Fri May 13 18:03:54 +0000 2022,1525175012755398656,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/LFvPFWkacH",en,pongodhall,west cork
Fri May 13 17:45:22 +0000 2022,1525170350782197760,"@SamaHoole Besides which the soil used to grow said 'vegan food' is full of decay/death. Dead plants, bugs, animals. Death feeds life. And one day our bodies/ashes feed the earth as well. Large scale farming kills tons of small animals for sure.",en,KateHammers1,"Mountains, California"
Fri May 13 17:40:40 +0000 2022,1525169165903986694,"Like other animals, octopuses experience pain, fear and stress. Farming them for food would be cruel, unsustainable and disruptive of marine ecosystems. Pleas sign the letter to #StopOctopusFarm in the Canary Islands: https://t.co/7l3zEdYWFo
#animalrights #plantbased #vegan https://t.co/VQKoaNSvIK",en,theirturn,"New York, NY"
Fri May 13 17:24:53 +0000 2022,1525165195794030593,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/b0HriItm8B",en,BethOls72298496,
Fri May 13 17:17:39 +0000 2022,1525163377164595200,"*  ""It is the key determinant of habitat destruction, biodiversity loss and the drift towards extinction.
https://t.co/dkLIBOoATn",en,AvaSchiffer,floating in a turquoise sea
Fri May 13 17:13:44 +0000 2022,1525162390794276864,"@Thomas87520559 The diet only helps 2%.  Veganism doesn't change farming methods. Many people use veganism to act superior, to abuse animals (cats are obligate carnivores and cannot be vegan), and to threaten people who are omnivores because veganism is too expensive or not good for them.",en,TiCwriter,The Planet Earth
Fri May 13 17:12:51 +0000 2022,1525162168236113920,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/eefdPLFJkc",en,bgkmsc,
Fri May 13 16:58:30 +0000 2022,1525158556902707200,"“Probably the most important thing to point out is that emissions are often viewed as the only metric of sustainability: they are not. Impacts of farming systems on carbon sequestration, soil acidification, water quality
Already got plans for all of these
https://t.co/45vBP4xrsn",en,TiCwriter,The Planet Earth
Fri May 13 16:48:31 +0000 2022,1525156041905799168,"@kelly_ann_14 Pasture is not suitable for farming.  Your vegan junk can’t be grown where cows graze.

And making it suitable?  Well, that’s why Europe was deforested.",en,jaggerode,"New Orleans, LA"
Fri May 13 16:35:57 +0000 2022,1525152879912296450,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/VHAMhNLxFR",en,AJffGemini13,"Wicklow, Ireland"
Fri May 13 16:26:40 +0000 2022,1525150545400500226,"Really good @GeorgeMonbiot answer that I'll be sharing with everyone who believes we can simply rely on small-scale animal ag 

https://t.co/zEbSFPs4dc https://t.co/mxvl80BAfy",en,mbolotnikova,"Madison, WI"
Fri May 13 15:28:25 +0000 2022,1525135885829799941,If you are teetering on the verge of trying veganism and need a bit more convincing this will do it.  Irrefutable. Exceptional. Clear and concise as always Ed Winters. Tv debate with the Director of the Scottish National Farmers Union. https://t.co/8jZ7M27rfR #vegan #farming,en,vegan_irish,"Dublin City, Ireland"
Fri May 13 15:16:54 +0000 2022,1525132988907802625,"I'm not saying that people who defend or promote animal farming and people who defend or promote zoophilia are exactly the same or do the same things.

I'm just saying they tend to use the EXACT SAME ARGUMENTS.

Word for word.",en,your_vegan,"Phoenix, AZ"
Fri May 13 15:07:45 +0000 2022,1525130686100754432,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/qNQILbKdEq",en,Robert76907841,Puyallup territory 
Fri May 13 15:00:07 +0000 2022,1525128764501413891,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/rGtSsKBL9d https://t.co/pnACCQSQhI",en,philosophy_kzn,"130 Matthews Meyiwa Road, Dbn"
Fri May 13 15:00:05 +0000 2022,1525128754686828544,"Mr Monbiot is a good person, I believe. Talks on many intriguing subjects such as rewilding, temperate rainforests. His conclusions are wrong. Cropland should decrease, animal farming increase - but in innovative ways such as multi-level car parks for pigs.https://t.co/tiKMu7MdfA",en,VargasdeBanff,"Moscow, Russia"
Fri May 13 15:00:00 +0000 2022,1525128735686631426,"Is veganism an answer to food poverty and insecurity? Opinion in the Guardian
https://t.co/AzFG2GG8hM 
#vegan #plantbased #environment #economy https://t.co/weFwlxd07z",en,reform_therspca,"England, Wales and Beyond"
Fri May 13 14:36:37 +0000 2022,1525122848871817216,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/lrfafhKmTO",en,JohnUmland,
Fri May 13 14:35:41 +0000 2022,1525122613240020995,"Vegan is the future and answer to the current climate crisis. On a vegan planet, Britain could feed 200 million people.  #Vegan 
https://t.co/zkyFjrnBki",en,GreenActionInt1,
Fri May 13 14:35:03 +0000 2022,1525122454040891393,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/53csQ4GrMy",en,babbaubar,
Fri May 13 14:27:47 +0000 2022,1525120624959451136,"@GeorgeMonbiot Fascinating!!! There is so much to learn and we seem to be starting the research quite late in the game, in terms of being able to decide on best agricultural practices and rolling anything out at scale in the near enough term… I hope I’m wrong. #vegan #ClimateCrisis #farming",en,KiraOnClimate,"Colonized Indigenous land, WA"
Fri May 13 13:52:41 +0000 2022,1525111795655946241,"@TheSapphicEnby I am *close* to vegan, as my menu is extremely limited and I have trouble phasing out egg and what mozzarella comes on frozen pizzas. My stance is that if they want to reduce the abuse in factory farming, at least SOME meat people need to be vocal about it too!",en,FalSkyWolf,"Cascadia, the Milky Way"
Fri May 13 13:49:28 +0000 2022,1525110986318893056,"YES, @GeorgeMonbiot 

""Not only do humans need no pasture, but we use grains and pulses more efficiently when we eat them ourselves.""

*Stop growing food to feed food. Grow food for people to eat directly.* 

https://t.co/yhakJrFtxk

#PlantBased #CoveringClimate #Agriculture",en,AndreaLearned,Unceded Duwamish Territory/SEA
Fri May 13 13:31:51 +0000 2022,1525106552084267010,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/1PCZMezNMW",en,GenevievePool12,
Fri May 13 13:30:26 +0000 2022,1525106193454321668,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’  https://t.co/MZbI6QVkm6",en,Sqawkin,"Ballarat, Australia"
Fri May 13 13:14:25 +0000 2022,1525102163847958528,"Anglos eat an avocado once and then go on and think they can end famine across the planet:

https://t.co/hovcxQcSN1",en,maolchallann,
Fri May 13 13:12:00 +0000 2022,1525101555573194754,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/Ayno612SL3",en,patchworkbanjo,
Fri May 13 13:08:09 +0000 2022,1525100584847781893,"Worth a read. 👇 
George Monbiot: 'On a vegan planet, Britain could feed 200 million people'. 
https://t.co/WmVjuQwL7X",en,FeedOurFutureUK,
Fri May 13 12:50:53 +0000 2022,1525096239678750721,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ | Books | The Guardian https://t.co/ncr86j2Q8H",en,j_car,Bristol
Fri May 13 12:42:25 +0000 2022,1525094111333781510,@tazerah1993 @vegan_front @DawudMarsh Animal farming is a completely dishonest framing of the entire process.,en,mstnorris,Home
Fri May 13 12:20:51 +0000 2022,1525088683761729536,"@carnegiecouncil @Peters_Glen @CICERO_klima @C2G2net on agricultural emms - technically it would be possible to virtually wipe out agricultural emissions via regenerative farming and vegan diets. Even rice - there is a lot of land (in china for instance) to grow alternatives and reduce reliance on this crop.
https://t.co/ImvOLPft2n",en,dad_climate,
Fri May 13 12:20:32 +0000 2022,1525088602971160577,"Check out: George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ at https://t.co/w2pN5vNhts.

Excerpt: If the UK switched to a plant-based diet – and used regenerative farming to produce food on the arable land we have (not using artificial fertilisers o…",en,pivic,"Stockholm, Sweden"
Fri May 13 12:16:55 +0000 2022,1525087693855662081,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/XY2oBMPp6T",en,EvaMalessa,
Fri May 13 12:11:52 +0000 2022,1525086424458055680,"George Monbiot: ‘On a vegan planet, Britain could feed 200 'million people’ https://t.co/8aoylVLQ93",en,tweeterboy,
Fri May 13 12:08:41 +0000 2022,1525085619986235392,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/AvHRXhEjuQ",en,GuardianAus,Australia
Fri May 13 12:06:13 +0000 2022,1525084999149621248,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’. #GoVegan https://t.co/pGWdSmwz5U",en,cadetinpanama,
Fri May 13 12:05:02 +0000 2022,1525084703778344962,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/3ZidKodx8X https://t.co/rcL3quCQ29",en,edinnews,
Fri May 13 12:02:42 +0000 2022,1525084115128791040,"@GeorgeMonbiot - ‘On a vegan planet, Britain could feed 200 million people’ 

 - The author, Guardian columnist and environmental campaigner answers your questions on farming, fuel and plant-based food

https://t.co/TFjvNQZVqo",en,dpcarrington,London
Fri May 13 11:57:42 +0000 2022,1525082855893782529,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ https://t.co/L35uXai0Ck",en,CondorandtheC,"Lake Luzerne,  NY"
Wed May 18 22:52:54 +0000 2022,1527059685030907904,"Can't get formula
Goats milk is an alternative",en,Beardoo1977,"Corona, CA"
Wed May 18 22:23:09 +0000 2022,1527052194243039235,@Fitrobotic Some money to Billy for his alternative baby milk to save the population (Cough cough),en,Oma_r_K,
Wed May 18 21:30:00 +0000 2022,1527038820474044416,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/MZGwB1Iwjb",en,ABC7Amarillo,"Amarillo, Texas"
Wed May 18 21:12:10 +0000 2022,1527034332082102277,"@AbstractOverly RIGHT?! Like when my ex gf (who is trans) and I discussed having a child, I made it very clear that I was not going through all that again (my body had zero interest in produce enough milk and no one was happy) and we discussed her being able to as an alternative.",en,Gayboy_Disaster,
Wed May 18 20:47:43 +0000 2022,1527028180237881344,@sianllewellyn17 @NaZCasey All the facts and studies about this stuff but is formula not created in the same place that these artificial hormones are? Isn't it all lab created and you accept formula as an alternative to breast milk why?,en,JorRylpHighness,"Buffalo, NY"
Wed May 18 20:44:52 +0000 2022,1527027462181462020,"@ericriveracooks alternative: oh no thanks i prefer dark diesel, milk is just too sweet for me",en,nutritionahlea,
Wed May 18 20:40:18 +0000 2022,1527026313990705153,"@The_Acumen You're paying taxes so you don't go to prison. Government is here as a whooping post for the issues we should be resolving ourselves (alternative forms of baby milk is available online) so, that statement is true. We depend too much on government to help.",en,TimTayshun2022,
Wed May 18 20:40:00 +0000 2022,1527026236450435073,"NEW INFO: The American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula. 
 https://t.co/aBpaAu42Ow",en,foxillinois,Springfield-Champaign-Decatur
Wed May 18 20:15:37 +0000 2022,1527020099923693568,forgot to order alternative milk fuck,en,sun_capree,he/him | 19
Wed May 18 19:53:22 +0000 2022,1527014501001871361,"Meet Celia (MBA &amp; mom of 3) &amp; Kelly (prenatal yoga guru &amp; doula), the creators of the first app matching breast milk donors to recipients in real time. Working to bring alternative solutions and empower parents and caregivers. Expected due date: SUMMER 2022. #sharethedrop https://t.co/Gv0PW4oscK",en,SharetheDrop,
Wed May 18 19:20:55 +0000 2022,1527006336785223680,"With all the uproar of no baby formula,  here is a great alternative.  I breast fed my son for 14 months, he then went on milk, never had formula.  What crazy times we are in!   https://t.co/tDA4Ke1Smj",en,bambi_info,"Ellensburg, WA"
Wed May 18 19:04:00 +0000 2022,1527002078886830082,So Delicious Dairy-Free Unsweetened Coconut Milk Beverage is available in a 32 oz container. This organic alternative to dairy or soy milk i,en,tsurugibot_en,
Wed May 18 18:39:46 +0000 2022,1526995981195255811,@deannareads I still haven’t found a good dairy alternative milk that goes good in hot coffee/espresso and Ive been trying for 10 years.,en,vynexathings,Meowlin’
Wed May 18 18:32:00 +0000 2022,1526994025491795968,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.

https://t.co/DwFHEZUXm0",en,NTVNEWS,Nebraska and Northern Kansas
Wed May 18 18:30:03 +0000 2022,1526993535957966848,"For those in desperate need, these are safe alternatives to formula.  My youngest had goats milk as an alternative. He’s now 15yo, healthy, and happy. https://t.co/7ORUKESZlI https://t.co/M1glnQLnoT",en,stuppdgrl42069,
Wed May 18 18:25:37 +0000 2022,1526992417613697024,when a customer orders a cappuccino with alternative milk https://t.co/Zt5zEsyA30,en,lulliannn,"Oregon, USA"
Wed May 18 18:15:43 +0000 2022,1526989928911052802,"@stableisotope My 8 month old has been on soy, as milk based formula constipates him. I have been giving him Similac Soy Isomil. Now the powder is gone. While I do buy the liquid containers, it is way more expensive. I found an alternative….soy in Earth’s best brand, but it’s off the shelves…",en,BrittMC3211,
Wed May 18 18:11:33 +0000 2022,1526988877340151808,@USMiniTru Just wait for the Microsoft Breast Milk Alternative.  You will have no formula and you will be happy,en,jenbo_16,Phoenix AZ
Wed May 18 18:00:01 +0000 2022,1526985975200501761,"The American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/qXOPJIXEUc",en,wchs8fox11,"Charleston, WV"
Wed May 18 17:59:34 +0000 2022,1526985863401447424,sorry to everyone but im gonna be blasting the toilet to the right in the hallways at work bc i ate a quesadilla (w/ cheese) and got a macchiato (no cow milk alternative) https://t.co/eHpnAJ5LmT,en,ilovematz,he/they ♱ 27 ♱ 천생연분
Wed May 18 17:47:21 +0000 2022,1526982787043012608,@PoisonAlice @bookis714 Goats milk wasn't widely available in 1987.  And I think I would have had a difficult time researching alternatives in that time. And I'm not convinced that's a good alternative for infants. Perhaps babies 6 months plus but infants need a very delicate balance.,en,jakki_jax,Oregonian
Wed May 18 17:33:59 +0000 2022,1526979426390487040,@0ribcage0 i'm 6'1 and i only drink alternative milk :/,en,hisdarkvanessa,138 days binge free
Wed May 18 17:28:24 +0000 2022,1526978020292145153,"@bookis714 There were wet nurses that would breastfeed, goat milk is a safe alternative, and also some used syrup and evaporated milk in combo together. I am grateful I was able to breastfeed my daughter for 2.5 years and give her the best start.",en,luckyburritos,"Connecticut, USA"
Wed May 18 17:27:47 +0000 2022,1526977864117235712,can onions be used to make a milk alternative,en,poorgeoffrey,michigan
Wed May 18 17:00:02 +0000 2022,1526970883343953921,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option: https://t.co/eh5KjNms4S https://t.co/VyhPSFIXzV,en,Local12,"Cincinnati, OH"
Wed May 18 17:00:01 +0000 2022,1526970876448620549,"A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/8yJIyk99BR",en,OKCFOX,"Oklahoma City, OK"
Wed May 18 16:53:56 +0000 2022,1526969346425233410,"@daisybedo yeah, i think it’s going for like an overall alternative store but at the same time it literally has “goth” in the title so i had to do like a little backpedal when i was getting my brown sugar milk tea lol",en,tentaglia,carrd under pinned Ƹ̵̡Ӝ̵̨̄Ʒ
Wed May 18 16:53:11 +0000 2022,1526969159128522752,"@bookis714 Many didn’t survive, but also wet nurses were an extremely common thing throughout much of human history. Breastfeeding is not something every woman can do. 

Milk banks are one alternative source, but there aren’t enough of them, and not enough supply. 
https://t.co/G3NyzoxWxy",en,kdubzz,Los Angeles
Wed May 18 16:52:54 +0000 2022,1526969084717551617,"@allisonroyaltv The Guardian piece says breast is best but if breast is not possible, formula milk will never be perfect.  So a group of women proposed an alternative; nothing wrong with that.",en,Mark_P0x0n,የሞተ ማዕከላዊ እንግሊዝ
Wed May 18 16:30:00 +0000 2022,1526963322288975872,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/ggo0OxK02G,en,WTGSFOX28,"Savannah, GA"
Wed May 18 16:28:45 +0000 2022,1526963008198557696,@RealDJCthulhu Finally a good vegan milk alternative,en,RainbowLegion,"England, United Kingdom"
Wed May 18 16:21:27 +0000 2022,1526961169403191296,"""Most children can switch easily to a similar or alternative product,"" Romero said. ""If you're used to purchasing a brand-name, standard milk-based product, they should be fine to start immediately. However, I would also say parents know their child best."" https://t.co/kOSNAgZXL1",en,hanks_t99,"Columbus, OH"
Wed May 18 16:10:00 +0000 2022,1526958289287843840,"I recently switched from alternative milks back to cow milk, and the cow milk in my fridge has lasted longer than Biden's Ministry of Truth.",en,thedystope,
Wed May 18 16:00:00 +0000 2022,1526955773972062209,"A change in recommendation from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it’s not an option.  
https://t.co/2HjkZV8XjQ",en,CNYCentral,Central New York
Wed May 18 15:56:30 +0000 2022,1526954890802647041,"If that’s your girl, why she drinking my alternative milk😳",en,WilliamSchalk,"Cleveland, OH"
Wed May 18 15:54:11 +0000 2022,1526954308327055365,"A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when formula is not an option.
https://t.co/giUJC981FL",en,court_bennett11,"Flint, MI"
Wed May 18 15:39:34 +0000 2022,1526950632099573760,"The Oil found in hemp seed is rich in gamma linolenic acid (GLA), nutritious unsaturated fatty acid, which is also found in breast milk.
In addition to GLA,hemp seed oil is packed with other omega-3 and 6 fatty acids, making it a healthier alternative to many other vegetable oils",en,HempAuthority,
Wed May 18 15:33:20 +0000 2022,1526949064348258306,The American Academy of Pediatrics says babies as young as six months can drink cow’s milk as a temporary alternative if formula is not available. #dairynews https://t.co/QIvWz8oK36,en,donschindler,"Chicago, IL"
Wed May 18 15:30:01 +0000 2022,1526948226695323650,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/uhY5JkeZA0",en,cbsaustin,"Austin, Texas"
Wed May 18 15:29:13 +0000 2022,1526948026337488897,@AlpacaAurelius There are other sustainable alternative as well. Such as oat milk.   Do all your points here contain this much lying bs?,en,EEddyEdwards1,United States
Wed May 18 15:27:20 +0000 2022,1526947553740304385,"The stats say yes, and small dairy farmers in Texas are betting on it. But alternative, plant-based milk isn’t going away anytime soon. https://t.co/0z7Z0bdW2V",en,TexasMonthly,"Austin, TX"
Wed May 18 15:26:26 +0000 2022,1526947324211109888,"My sensitive stomach can't handle cow's milk that well, and I prefer oat milk as an alternative. 

Wouldn't it be too much to add oat milk to oat based cereal, you might ask. To that I'll say: Absolutely not.",en,danish_lion96,"Denmark, born and raised"
Wed May 18 15:22:03 +0000 2022,1526946223478939649,@neutralblkgirl lady at Walmart said an alternative to baby formula is goat milk. Less threatening option. Tf 🥴,en,DaChiknAssassin,"Florida, USA"
Wed May 18 15:17:08 +0000 2022,1526944986821976064,"Facebook is actively censoring homemade baby formula recipes.

What a coincidence that Mark Zuckerberg is invested in BioMilk, a bioengineered breast milk that is a ""green alternative"" to baby formula.

https://t.co/qLeKTexXwD",en,evan_mcdermod,Everywhere
Wed May 18 15:11:08 +0000 2022,1526943476880924673,".@RIHEALTH issued guidance for families impacted by the baby formula shortage.

This as the American Academy of Pediatrics now recommends giving cow's milk to babies as young as *6-months-old* as an temporary alternative amid the nationwide shortage. @wpri12 https://t.co/sP6HNGa9o5",en,AnitaBaffoni,Rhode Island
Wed May 18 15:03:02 +0000 2022,1526941436259627008,@giveu2tictacs @KGWNews The government immediately releases statements condemning homemade formula and other alternatives. It took them over a week to start telling people what they CAN use... And it turns out the alternative was just cow's milk the whole time?!,en,Cow_Bell83412,
Wed May 18 15:03:00 +0000 2022,1526941428634591232,"🍼FORMULA SHORTAGE SOLUTION: The American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula shortage.

https://t.co/4sgn8jNfwF",en,FOXBaltimore,"Baltimore, MD"
Wed May 18 15:03:00 +0000 2022,1526941428256976898,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option: https://t.co/TSFkiIvGly,en,komonews,"Seattle, WA"
Wed May 18 15:00:01 +0000 2022,1526940678504124418,"Using your preferred brand of formula should be your first option. If that's not available, look for a similar brand – and if that's not an option, cow's milk is a better alternative than watering down formula or trying to make your own formula at home.

https://t.co/5cKO3eN59x",en,WGXAnews,"Macon, Georgia"
Wed May 18 14:55:41 +0000 2022,1526939589469949955,I've never used coffee creamer before but hey at least it's a good alternative if you don't have milk XD,en,SnowyHathaway,"They/Them, Bisexual"
Wed May 18 14:43:08 +0000 2022,1526936427602366464,Aqua grip is the truth. A very good alternative for Milk https://t.co/aFZVrJVnjc,en,onyiliciouz,Where the money at
Wed May 18 14:40:44 +0000 2022,1526935823890931714,"Pandemic Happens = Bill Gates has investment in vaccines 💉💉💉
World Food Crisis = Bill Gates happens to be the owner of the largest amount of farmland🌾🌾🌾
Baby Formula Shortages = Bill Gates invests in breast milk alternative 🍼🍼🍼

No conspiracy here. Keep scrolling.",en,urfreetochoose,
Wed May 18 14:30:47 +0000 2022,1526933320021331969,"Goats milk is an alternative, so can make your own with evaporated milk, water, black strap molasses and liquid vitamins https://t.co/T0Wcx7KSXw",en,wovolve21,
Wed May 18 14:30:43 +0000 2022,1526933305706393602,"Smoothie season! Try our Banana Chocolate smoothie with real banana &amp; organic chocolate syrup. Can be made with any choice of milk or milk alternative.

#minnesota #mn #twincities #msp #mplswellness #cleaneating  #noaddedsugar #bananasmoothie #vegansmoothies #fruitsmoothie https://t.co/nNV2ZESJd7",en,NinthStreetMPLS,"Minneapolis, MN"
Wed May 18 14:30:01 +0000 2022,1526933127771394051,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.

https://t.co/LXCItyZcKK",en,iowasnewsnow,"Cedar Rapids, Iowa"
Wed May 18 14:20:41 +0000 2022,1526930778411700225,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/QkFxiyrVln https://t.co/nkmNaIpPZZ,en,KATVNews,"Little Rock, Ark."
Wed May 18 14:15:00 +0000 2022,1526929349156405250,A change in recommendation released from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/yMO1MW2M1c,en,KRNV,"Reno, NV"
Wed May 18 14:15:00 +0000 2022,1526929348581855233,"A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.

https://t.co/4g3J539c3A",en,upnorthlive,Traverse City
Wed May 18 14:00:45 +0000 2022,1526925763886325762,"Say hello to Dug Drinks potato milk 🥔🥛 We’re the first Irish retailer of this plant-based alternative developed at Lund University in Sweden. Low climate footprint, vegan-friendly, free from gluten, soy and nuts. Find it in the food hall or give it a go at the coffee bar! https://t.co/RFM1rJSp8B",en,FallonandByrne,"Dublin City, Ireland"
Wed May 18 14:00:03 +0000 2022,1526925588513992706,"A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/XEsq26mY8B",en,NBC10,"Providence, Rhode Island"
Wed May 18 13:54:06 +0000 2022,1526924088526225409,"A change in recommendation from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
 https://t.co/Z4l2nsmVeO",en,WGME,"Portland, Maine"
Wed May 18 13:53:15 +0000 2022,1526923876445339649,"NEW INFO: The American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula. 
 https://t.co/Ii0pvS7gWo",en,KHQA,"Quincy, IL"
Wed May 18 13:52:56 +0000 2022,1526923797710118918,"NEW INFO: The American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula. 
 https://t.co/J87BJtL82H",en,wics_abc20,"Springfield, IL"
Wed May 18 13:50:23 +0000 2022,1526923154442006534,A change in recommendation released from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/GHtslUYEMT,en,fox11reno,"Reno, NV"
Wed May 18 13:45:00 +0000 2022,1526921800239591425,"A change in recommendation released Tuesday from the American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.

https://t.co/SFl6suRlS6",en,ohio247now,
Wed May 18 13:33:13 +0000 2022,1526918832736067585,We need more alternative milk representation in cinema. You could have strange scenes revolving around oat milk.,en,ArpRiley,"London, Ontario"
Wed May 18 13:30:01 +0000 2022,1526918028662800385,".@AmerAcadPeds now says babies as young as six months can drink cow's milk as a temporary alternative to formula
https://t.co/ks5NaJCFQk",en,dayton247now,"Dayton, Ohio"
Wed May 18 13:30:00 +0000 2022,1526918026452295681,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/4gbvbHv1s3",en,CBS21NEWS,"Harrisburg, Pennsylvania, USA"
Wed May 18 13:22:02 +0000 2022,1526916018324525058,@Mfonobong_RPh @Dlaureate Soy Milk is not the best alternative.,en,sampedia,Quantum Realm
Wed May 18 13:15:05 +0000 2022,1526914270037803008,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/8hRUBa1gEZ,en,News3LV,"Las Vegas, NV"
Wed May 18 13:13:13 +0000 2022,1526913801668403200,"New guidance from the American Academy of Pediatrics says babies as young as six months can drink cow's milk as a temporary alternative to formula when formula is not an option. 🍼

https://t.co/ya35lCm67O",en,wwmtnews,West Michigan
Wed May 18 13:05:00 +0000 2022,1526911733620740096,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/tHyV2x0cbV,en,fox28columbus,"Columbus, Ohio "
Wed May 18 12:56:34 +0000 2022,1526909612968099842,"@rafqathussainca We are privileged Alhumdolillah and can afford imported milk for our infants. But please do not count imported milk as Luxury, we do not have better alternative for it. 🥺
Over two years, the cost has already been doubled for the milk 🙏",en,IftiNasir,"Sialkot, Pakistan"
Wed May 18 12:51:40 +0000 2022,1526908379070746624,"A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option.
https://t.co/zuUf70Zq8e",en,NBCMontana,Montana
Wed May 18 12:48:39 +0000 2022,1526907620078063617,"The wide variety of #alternative meat, dairy and egg products coming from #Israel’s #foodTech sector could soon allow for a full breakfast consisting of sausage, eggs and a glass of milk - with no animals involved in the process.  

By: @ZachyHennessey 
https://t.co/yRuxXzQeDx",en,Jerusalem_Post,Israel
Wed May 18 12:30:00 +0000 2022,1526902926538678275,A change in recommendation released Tuesday from the American Academy of Pediatrics (AAP) now says babies as young as six months can drink cow's milk as a temporary alternative to formula when it's not an option. https://t.co/zYn5vaueOB,en,KTXS_News,"Abilene, Texas"
Wed May 18 12:30:00 +0000 2022,1526902924969926657,"The American Academy of Pediatrics now says babies as young as six months can drink cow's milk as a temporary alternative to formula:

https://t.co/5X2RWvi8rQ

#formulashortage",en,ABCNews4,"Charleston, SC"
