Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
244,Samoa,237,"Oil, soybean",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
244,Samoa,268,"Oil, sunflower",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,292,327,219,888,939,1151,1403,1097
244,Samoa,268,"Oil, sunflower",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,677,922,911,1220,1283,1351,1301,1128
244,Samoa,268,"Oil, sunflower",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,6,
244,Samoa,268,"Oil, sunflower",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,0,
244,Samoa,340,"Oil, vegetable origin nes",5610,Import Quantity,tonnes,281,78,90,88,27,201,24,106,283,144,147,28,109,392,54,67,132,71,76,66,57,64,50,66,61,8,30,50,20,29,10,10,10,25,15,50,70,110,45,80,20,70,16,16,8,9,13,29,33,28,10,47,3,76,363,391,485,604,771,1
244,Samoa,340,"Oil, vegetable origin nes",5622,Import Value,1000 US$,57,28,20,33,12,104,10,25,41,30,30,24,38,68,48,54,54,57,73,79,77,56,62,94,86,10,42,58,25,37,15,15,15,35,10,70,95,130,40,55,15,65,16,20,15,11,18,52,46,40,10,106,13,88,373,407,508,561,606,2
244,Samoa,340,"Oil, vegetable origin nes",5910,Export Quantity,tonnes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0
244,Samoa,340,"Oil, vegetable origin nes",5922,Export Value,1000 US$,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,15,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,1,0,,,0
244,Samoa,1168,"Oils, fats of animal nes",5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,
244,Samoa,1168,"Oils, fats of animal nes",5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,
244,Samoa,1168,"Oils, fats of animal nes",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
244,Samoa,1168,"Oils, fats of animal nes",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
244,Samoa,339,Oilseeds nes,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,20,1,1,0,0,0,0,,1,1,0,1,1,0
244,Samoa,339,Oilseeds nes,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,103,103,1,1,1,0,1,,2,0,0,0,0,1
244,Samoa,339,Oilseeds nes,5910,Export Quantity,tonnes,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,
244,Samoa,339,Oilseeds nes,5922,Export Value,1000 US$,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,0,,
244,Samoa,260,Olives,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,
244,Samoa,260,Olives,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,
244,Samoa,262,Olives preserved,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,8,4,8,10,6,1
244,Samoa,262,Olives preserved,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,3,12,5,3,5
244,Samoa,403,"Onions, dry",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,811,986,1029,1222,1035,1189,1322,1250
244,Samoa,403,"Onions, dry",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,843,719,760,906,712,816,954,727
244,Samoa,403,"Onions, dry",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,9,
244,Samoa,403,"Onions, dry",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,4,
244,Samoa,402,"Onions, shallots, green",5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,315,307,323,274,245,35,223,230,425,300,320,300,300,546,400,480,360,300,400,400,420,470,610,840,880,734,669,750,817,866,861,887,959,1053,746,0,0,,,,,,,1419
244,Samoa,402,"Onions, shallots, green",5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,100,76,83,89,127,44,57,60,89,80,138,150,145,146,180,180,150,100,130,100,110,140,140,134,246,148,230,203,197,346,402,368,428,570,507,0,0,,,,,,,693
244,Samoa,490,Oranges,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,26,14,14,11,8,4,0,3,0,6,0,0,11,2,10,10,0,0,0,10,20,40,60,35,46,73,81,25,43,56,19,35,56,72,184,131,203,209,272,275,351,343,90
244,Samoa,490,Oranges,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,9,11,11,10,9,4,0,2,0,6,0,0,12,3,10,10,0,0,0,10,15,50,35,20,31,80,112,22,36,54,22,39,57,76,268,342,387,413,389,436,535,425,140
244,Samoa,490,Oranges,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6,,2,4,5,
244,Samoa,490,Oranges,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,2,4,8,
244,Samoa,600,Papayas,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
244,Samoa,600,Papayas,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
244,Samoa,600,Papayas,5910,Export Quantity,tonnes,0,0,0,0,0,30,140,70,43,34,42,46,42,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,,,,,,1,1
244,Samoa,600,Papayas,5922,Export Value,1000 US$,0,0,0,0,0,10,30,17,12,9,12,12,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,0,1,0,0,0,0,0,,,,,,0,2
244,Samoa,22,Pastry,5610,Import Quantity,tonnes,288,300,300,309,184,58,74,86,98,136,110,136,349,192,240,217,113,83,312,97,59,87,73,80,69,150,83,75,80,115,76,100,90,70,50,50,90,130,400,280,230,253,474,464,381,395,551,549,701,611,743,1027,1201,1197,1078,1228,1268,1217,2085,1689
244,Samoa,22,Pastry,5622,Import Value,1000 US$,97,130,130,137,93,36,47,52,56,80,73,99,129,202,217,261,157,150,164,140,132,131,126,150,146,300,160,160,170,140,196,240,250,240,180,150,180,150,500,290,500,558,1195,982,923,980,1454,1560,2227,1847,2064,3337,3746,3371,2626,2862,2728,2756,5324,4617
244,Samoa,22,Pastry,5910,Export Quantity,tonnes,0,0,0,0,0,6,5,3,4,0,4,4,4,0,0,3,2,8,60,18,7,20,10,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,171,0,115,0,1,17,26,39,47,21,54,120,72,20
244,Samoa,22,Pastry,5922,Export Value,1000 US$,0,0,0,0,0,4,3,2,2,1,2,1,1,0,0,1,1,8,22,18,8,23,11,0,1,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,1,28,0,94,0,6,143,112,48,131,51,178,298,258,28
244,Samoa,534,Peaches and nectarines,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,8,7,6,3,5,0
244,Samoa,534,Peaches and nectarines,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,3,3,3,5,1
244,Samoa,534,Peaches and nectarines,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
244,Samoa,534,Peaches and nectarines,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
244,Samoa,247,Peanut butter,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
244,Samoa,247,Peanut butter,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
244,Samoa,521,Pears,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,16,10,7,11,9,10,22,20,19,49,43,60,43,44,35,27,14
244,Samoa,521,Pears,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,23,12,8,15,16,18,32,19,46,122,61,66,70,68,65,53,33
244,Samoa,521,Pears,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,
244,Samoa,521,Pears,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,
244,Samoa,187,"Peas, dry",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,32,,3,,0
244,Samoa,187,"Peas, dry",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,29,,1,,0
244,Samoa,187,"Peas, dry",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
244,Samoa,187,"Peas, dry",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
244,Samoa,417,"Peas, green",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,1,2,0,0
244,Samoa,417,"Peas, green",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,1,2,0,0
244,Samoa,687,Pepper (piper spp.),5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,2,0,2,0,1,0,0,2,0,0,3,3,1,10,0,3,2,1,1,2,2,4,18,18,30,26,3,5,10,21,26,41,69,23,12,16,6,7
244,Samoa,687,Pepper (piper spp.),5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,7,8,10,4,8,0,6,0,7,0,0,7,0,0,12,8,6,10,0,20,20,2,2,22,27,34,74,77,124,129,69,64,43,90,75,125,89,45,26,44,12,83
244,Samoa,687,Pepper (piper spp.),5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,
244,Samoa,687,Pepper (piper spp.),5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,
244,Samoa,587,Persimmons,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,
244,Samoa,587,Persimmons,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,
244,Samoa,587,Persimmons,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,5,58,
244,Samoa,587,Persimmons,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,1,62,
244,Samoa,843,Pet food,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,8,3,197,173,90,16,8,17,22,15,27,31,35,29,23,26,26,22,13
244,Samoa,843,Pet food,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,9,4,126,140,88,21,19,40,38,50,73,99,112,87,51,75,57,57,36
244,Samoa,1034,Pigs,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
244,Samoa,1034,Pigs,5608,Import Quantity,Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,23,,
244,Samoa,1034,Pigs,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,23,,
244,Samoa,1034,Pigs,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
244,Samoa,1034,Pigs,5908,Export Quantity,Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12,
244,Samoa,1034,Pigs,5922,Export Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,
244,Samoa,574,Pineapples,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,0
244,Samoa,574,Pineapples,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0
244,Samoa,574,Pineapples,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,0,0,1,1,
244,Samoa,574,Pineapples,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,0,0,1,0,
244,Samoa,575,Pineapples canned,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,6,17,23,74,83,34,11,15,12,109,21,23,35,35,36,29,25,43,24,6
244,Samoa,575,Pineapples canned,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,21,17,15,28,25,54,18,23,16,146,31,55,53,63,75,36,30,49,50,12
244,Samoa,575,Pineapples canned,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,0
244,Samoa,575,Pineapples canned,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3,,0
244,Samoa,489,Plantains and others,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244,Samoa,489,Plantains and others,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244,Samoa,489,Plantains and others,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,1,3
244,Samoa,489,Plantains and others,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,1,3
244,Samoa,536,Plums and sloes,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,8,8,0,2,3,0
244,Samoa,536,Plums and sloes,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,2,0,2,3,1
244,Samoa,537,Plums dried (prunes),5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,36,60,116,25,51,0
244,Samoa,537,Plums dried (prunes),5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,31,81,104,177,38,96,0
244,Samoa,537,Plums dried (prunes),5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,1,
244,Samoa,537,Plums dried (prunes),5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,1,
244,Samoa,296,Poppy seed,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,17,26,19,29,39,51,20,
244,Samoa,296,Poppy seed,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,32,35,27,36,41,48,32,
244,Samoa,116,Potatoes,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,337,417,348,230,244,243,260,240,193,270,321,450,450,911,450,500,430,700,550,630,600,620,570,870,800,714,679,920,839,913,922,985,1034,988,667,1307,1122,1325,1578,1651,1686,1186,1124,1314
244,Samoa,116,Potatoes,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,113,83,94,94,79,90,85,73,80,120,140,150,185,170,190,170,250,250,210,230,260,210,168,277,142,196,318,224,270,375,531,365,431,430,1028,1269,1116,1456,1302,1527,989,785,686
244,Samoa,116,Potatoes,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,3,
244,Samoa,116,Potatoes,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,7,
244,Samoa,118,"Potatoes, frozen",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,144,200,280,320,308,359,447,346,570,544,295,241,242,142,99,155,92,667,966,851
244,Samoa,118,"Potatoes, frozen",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,83,122,210,276,291,300,430,337,482,495,320,254,244,296,183,347,333,819,1149,822
244,Samoa,118,"Potatoes, frozen",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,
244,Samoa,118,"Potatoes, frozen",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,5,
244,Samoa,394,"Pumpkins, squash and gourds",5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,14,18,22,21,5,2,
244,Samoa,394,"Pumpkins, squash and gourds",5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,4,4,3,0,
244,Samoa,394,"Pumpkins, squash and gourds",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,6,1,1,
244,Samoa,394,"Pumpkins, squash and gourds",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,1,0,2,
244,Samoa,523,Quinces,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
244,Samoa,523,Quinces,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
244,Samoa,92,Quinoa,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
244,Samoa,92,Quinoa,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
244,Samoa,561,Raisins,5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,3,1,2,1,4,2,2,2,3,4,4,4,3,2,1
244,Samoa,561,Raisins,5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,3,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,3,6,4,6,4,10,7,5,1,8,7,7,9,4,1,5
244,Samoa,270,Rapeseed,5610,Import Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,0,,,
244,Samoa,270,Rapeseed,5622,Import Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,0,,,
244,Samoa,270,Rapeseed,5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
244,Samoa,270,Rapeseed,5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
244,Samoa,32,"Rice, broken",5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,98,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,141,0,0,4967,4717,0,0,0,630,151,4,0
244,Samoa,32,"Rice, broken",5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,72,0,0,4794,5410,0,0,0,333,0,2,0
244,Samoa,32,"Rice, broken",5910,Export Quantity,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,,,,,50,
244,Samoa,32,"Rice, broken",5922,Export Value,1000 US$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,7,
244,Samoa,28,"Rice, husked",5610,Import Quantity,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,2,18,0,1,153,2,184,0
244,Samoa,28,"Rice, husked",5622,Import Value,1000 US$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,1,0,0,1,159,1,104,0
